,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
8605,2915200210,2014-12-05," 500,000 ",2,1.0,680,5250,1.0,No,No View,Good,6,1922,98177,47.7013,-122.359
8606,2490200165,2014-06-23," 500,000 ",3,1.0,1150,5100,2.0,No,No View,Average,8,1911,98136,47.5349,-122.384
8607,7189800095,2014-11-04," 500,000 ",4,2.5,3010,5040,2.0,No,No View,Average,8,2006,98133,47.709,-122.35
8608,7852030790,2015-05-05," 500,000 ",4,2.5,2960,5027,2.0,No,No View,Average,7,2000,98065,47.5328,-121.881
8609,1607100038,2014-09-21," 500,000 ",4,3.25,2670,5001,1.0,No,No View,Average,9,2013,98108,47.5666,-122.293
8610,6150700005,2014-12-01," 500,000 ",4,2.5,1900,5001,1.0,No,No View,Average,8,2008,98133,47.7289,-122.335
8611,452001310,2014-08-25," 500,000 ",2,1.0,960,5000,1.0,No,No View,Good,7,1900,98107,47.6755,-122.367
8612,3904980030,2015-04-14," 500,000 ",3,2.25,1690,4964,2.0,No,No View,Average,8,1989,98029,47.5756,-122.01
8613,2767602945,2014-06-25," 500,000 ",3,1.5,1190,4750,1.0,No,No View,Average,7,1940,98107,47.6726,-122.386
8614,3818400050,2015-04-06," 500,000 ",4,3.0,2450,4668,2.0,No,No View,Average,8,2004,98028,47.7721,-122.235
8615,7215730930,2015-01-12," 500,000 ",3,2.5,1650,4648,2.0,No,No View,Average,8,2001,98075,47.5968,-122.015
8616,952007055,2014-10-21," 500,000 ",3,1.0,1070,4600,1.0,No,No View,Average,7,1930,98116,47.5627,-122.383
8617,1245500691,2014-10-07," 500,000 ",3,1.5,960,4600,1.0,No,No View,Average,6,1944,98033,47.6937,-122.213
8618,3905100630,2014-07-16," 500,000 ",3,2.25,1710,4561,2.0,No,No View,Good,8,1994,98029,47.5691,-122.004
8619,3904950190,2014-05-27," 500,000 ",3,2.25,1760,4539,2.0,No,No View,Average,8,1988,98029,47.5754,-122.013
8620,2767603165,2015-01-22," 500,000 ",4,2.0,1980,4500,2.0,No,No View,Good,7,1910,98107,47.6728,-122.379
8621,1930301555,2014-07-01," 500,000 ",2,1.0,950,4500,1.0,No,Average,Average,7,1926,98103,47.6562,-122.354
8622,3905100840,2014-07-23," 500,000 ",3,2.25,1580,4379,2.0,No,No View,Good,8,1994,98029,47.5694,-122.005
8623,3575302245,2015-04-23," 500,000 ",3,3.5,2150,4368,2.0,No,No View,Average,8,1998,98074,47.6213,-122.065
8624,3764650010,2015-05-13," 500,000 ",3,2.5,2300,4307,2.0,No,No View,Average,8,1998,98034,47.7326,-122.197
8625,8815400105,2014-06-03," 500,000 ",3,1.75,1620,4200,1.0,No,No View,Very Good,7,1945,98115,47.6743,-122.285
8626,7852130460,2015-03-25," 500,000 ",4,3.0,2520,4104,2.0,No,No View,Average,7,2002,98065,47.5352,-121.88
8627,1175000073,2014-06-06," 500,000 ",4,1.0,1720,4011,1.5,No,No View,Good,7,1904,98107,47.6719,-122.396
8628,3964400470,2014-07-25," 500,000 ",3,1.5,2150,4000,1.5,No,No View,Average,7,1928,98144,47.5733,-122.312
8629,3300701185,2014-09-25," 500,000 ",2,1.0,1510,4000,1.0,No,No View,Average,6,1924,98117,47.6917,-122.38
8630,1344300045,2014-05-07," 500,000 ",2,1.0,1010,3885,1.5,No,No View,Good,7,1906,98112,47.6224,-122.304
8631,357000005,2014-12-22," 500,000 ",4,2.0,1680,3813,2.0,No,No View,Good,7,1900,98144,47.593,-122.293
8632,1868900395,2014-09-02," 500,000 ",2,1.0,930,3750,1.0,No,No View,Good,7,1909,98115,47.6733,-122.296
8633,7960100075,2015-03-25," 500,000 ",3,2.0,1540,3600,1.0,No,No View,Average,7,1994,98122,47.6103,-122.296
8634,3797000745,2015-02-09," 500,000 ",3,1.0,1370,3500,1.5,No,No View,Average,7,1905,98103,47.6857,-122.348
8635,2877101821,2014-08-05," 500,000 ",3,1.0,1220,3400,1.0,No,No View,Average,7,1927,98117,47.6775,-122.363
8636,1972201305,2014-07-29," 500,000 ",2,2.0,1250,3360,1.0,No,No View,Average,7,1957,98103,47.6526,-122.349
8637,2306400010,2014-10-17," 500,000 ",2,1.0,1120,3220,1.0,No,No View,Good,7,1923,98103,47.6588,-122.344
8638,2254501620,2015-04-09," 500,000 ",2,1.0,930,3200,1.0,No,No View,Average,7,1904,98122,47.609,-122.314
8639,2026049326,2014-07-07," 500,000 ",3,2.5,1720,3012,2.0,No,No View,Average,9,2011,98133,47.7312,-122.334
8640,9286100250,2015-03-19," 500,000 ",3,2.5,1670,2575,2.0,No,No View,Average,8,2000,98027,47.531,-122.047
8641,6056110150,2015-03-20," 500,000 ",2,2.5,1950,2162,2.0,No,No View,Average,9,2012,98118,47.5622,-122.292
8642,2767700022,2015-01-13," 500,000 ",3,3.25,1520,1500,3.0,No,No View,Average,7,2000,98107,47.67,-122.389
8643,7234600832,2014-05-16," 500,000 ",2,2.5,1310,1500,2.0,No,No View,Average,8,2006,98122,47.6112,-122.309
8644,2768301357,2014-10-01," 500,000 ",3,2.25,1530,1396,2.0,No,No View,Average,8,2007,98107,47.666,-122.367
8645,2767603612,2014-05-12," 500,000 ",2,2.25,1290,1334,3.0,No,No View,Average,8,2007,98107,47.6719,-122.382
8646,2770601530,2014-08-26," 500,000 ",2,2.25,1570,1269,2.0,No,No View,Average,9,2015,98199,47.6514,-122.385
8647,2997800015,2015-04-07," 500,000 ",3,1.5,1330,1265,2.0,No,No View,Average,8,2008,98116,47.5773,-122.409
8648,9828702262,2014-07-24," 500,000 ",3,2.25,1360,1236,2.0,No,No View,Average,8,2006,98112,47.6198,-122.299
8649,1931300308,2014-05-20," 500,000 ",3,2.5,1210,1200,3.0,No,No View,Average,8,2008,98103,47.6543,-122.345
8650,1931300977,2014-05-08," 500,000 ",3,1.75,1410,1197,3.0,No,No View,Average,8,2012,98103,47.6558,-122.348
8651,9828702265,2014-05-06," 500,000 ",3,2.5,1480,1171,3.0,No,No View,Average,8,2006,98112,47.62,-122.3
8652,9126100815,2014-12-17," 500,000 ",3,2.0,1560,1156,3.0,No,No View,Average,8,2014,98122,47.605,-122.304
8653,1972201964,2014-07-25," 500,000 ",3,2.25,1420,983,3.0,No,No View,Average,8,2006,98103,47.6533,-122.346
8654,2767601750,2014-08-15," 500,000 ",3,1.5,1220,962,3.0,No,No View,Average,8,2014,98107,47.674,-122.387
8655,3383900057,2014-12-03," 500,000 ",3,3.25,1490,902,3.0,No,No View,Average,8,2001,98102,47.6357,-122.324
8656,7132300525,2015-04-11," 500,000 ",3,1.75,1530,825,3.0,No,No View,Average,8,2015,98144,47.5929,-122.308
8657,3395300260,2014-08-15," 499,990 ",3,1.75,1730,9334,1.0,No,No View,Average,8,1977,98052,47.6478,-122.113
8658,2207100650,2015-04-10," 499,990 ",3,1.75,1630,8400,1.0,No,No View,Good,7,1955,98007,47.5983,-122.149
8659,1442870040,2014-08-19," 499,990 ",4,2.75,2620,7001,2.0,No,No View,Average,8,2012,98045,47.4838,-121.769
8660,1442880080,2014-07-01," 499,990 ",4,2.75,2910,6334,2.0,No,No View,Average,8,2013,98045,47.4826,-121.771
8661,425079001,2015-04-23," 499,950 ",3,2.5,3230,129578,1.0,No,No View,Good,8,1964,98014,47.682,-121.913
8662,1823069279,2014-05-20," 499,950 ",5,3.5,3200,43560,2.0,No,No View,Average,7,1989,98059,47.475,-122.093
8663,5360200052,2015-02-24," 499,950 ",3,2.5,2580,23925,2.0,No,No View,Average,9,2001,98023,47.2978,-122.376
8664,1442700430,2014-08-08," 499,950 ",5,2.5,3180,23809,1.0,No,No View,Average,9,1978,98038,47.3727,-122.054
8665,40000669,2015-03-19," 499,950 ",4,2.5,2910,20067,2.0,No,No View,Average,9,2001,98168,47.4714,-122.273
8666,1038000040,2014-06-05," 499,950 ",3,2.5,2370,12753,2.0,No,No View,Average,7,2001,98019,47.7359,-121.984
8667,5566100145,2014-09-03," 499,950 ",3,1.5,1360,11250,1.0,No,No View,Good,7,1955,98006,47.5697,-122.177
8668,2155000480,2015-04-29," 499,950 ",3,1.5,1350,9315,1.0,No,No View,Average,7,1968,98052,47.6587,-122.124
8669,641900050,2015-02-06," 499,950 ",4,2.25,2160,8817,1.0,No,No View,Average,7,1965,98133,47.7595,-122.356
8670,9477001140,2014-07-10," 499,950 ",4,1.75,1520,7700,1.0,No,No View,Good,7,1967,98034,47.7356,-122.191
8671,2228900161,2014-10-08," 499,950 ",3,2.25,2880,7200,1.0,No,No View,Average,8,1970,98133,47.7707,-122.35
8672,5101400862,2014-05-12," 499,950 ",3,1.0,980,6380,1.0,No,No View,Average,7,1941,98115,47.692,-122.308
8673,2719100400,2014-09-12," 499,950 ",3,1.75,1340,6250,1.0,No,No View,Good,7,1941,98136,47.5427,-122.386
8674,2061100435,2014-07-24," 499,950 ",3,1.0,1440,5580,1.5,No,No View,Average,7,1908,98115,47.6898,-122.326
8675,3852900026,2014-08-01," 499,950 ",3,1.0,1870,4984,1.0,No,No View,Average,7,1955,98116,47.5771,-122.391
8676,8559300020,2014-05-28," 499,950 ",4,2.5,2798,4473,2.0,No,No View,Average,9,2012,98055,47.4295,-122.205
8677,7950303290,2015-04-02," 499,950 ",3,1.75,2060,3500,1.0,No,No View,Very Good,7,1951,98118,47.5635,-122.282
8678,2738600140,2014-05-02," 499,950 ",4,2.5,2860,3345,2.0,No,No View,Average,8,2004,98072,47.7735,-122.158
8679,9521100585,2014-06-13," 499,950 ",3,1.0,1830,3000,1.5,No,No View,Average,7,1926,98103,47.6619,-122.351
8680,2769602140,2014-12-15," 499,950 ",3,2.0,1360,2500,1.0,No,No View,Average,7,1986,98107,47.6753,-122.363
8681,2770604104,2014-06-04," 499,950 ",3,2.5,1520,2208,2.0,No,No View,Average,8,2007,98119,47.6419,-122.374
8682,6362900172,2014-09-23," 499,950 ",3,3.5,1820,1991,2.0,No,No View,Average,8,2014,98144,47.596,-122.298
8683,6362900171,2014-05-27," 499,950 ",3,3.5,1820,1501,2.0,No,No View,Average,8,2014,98144,47.596,-122.298
8684,2902200240,2014-06-10," 499,950 ",2,2.25,1060,1208,2.0,No,No View,Average,8,2005,98102,47.6371,-122.327
8685,2768200212,2014-09-11," 499,950 ",2,2.5,1320,1157,2.0,No,No View,Average,8,2014,98107,47.6689,-122.363
8686,1623800440,2015-04-17," 499,922 ",3,2.0,1460,3000,1.0,No,No View,Good,7,1990,98117,47.682,-122.365
8687,2724069169,2014-07-24," 499,900 ",4,3.0,2180,12196,2.0,No,No View,Good,7,1968,98027,47.5338,-122.033
8688,3991400080,2014-12-16," 499,900 ",3,1.75,2430,8820,1.0,No,Average,Average,8,1977,98178,47.4972,-122.233
8689,9257900010,2015-04-22," 499,900 ",4,2.25,2360,7650,1.0,No,No View,Average,8,1963,98155,47.75,-122.292
8690,7852020590,2015-03-05," 499,900 ",3,2.5,2100,5112,2.0,No,No View,Average,8,1999,98065,47.5338,-121.867
8691,1626079132,2014-06-05," 499,500 ",3,2.5,2520,53143,1.5,No,No View,Average,7,1988,98019,47.743,-121.925
8692,7230000265,2014-06-17," 499,500 ",3,2.5,2970,21907,2.0,No,No View,Average,9,1998,98059,47.4741,-122.099
8693,1442880510,2014-05-30," 499,431 ",4,2.75,2620,6019,2.0,No,No View,Average,8,2013,98045,47.484,-121.771
8694,8956200990,2015-04-26," 499,160 ",4,2.5,2628,11466,2.0,No,No View,Average,9,2014,98001,47.2904,-122.264
8695,8024200855,2014-07-28," 499,100 ",3,1.5,1620,5108,1.0,No,No View,Average,7,1954,98115,47.6978,-122.316
8696,723069135,2014-09-15," 499,000 ",2,1.75,2040,114562,1.0,No,No View,Good,7,1968,98027,47.4985,-122.092
8697,3222079083,2014-05-14," 499,000 ",3,2.0,2090,42689,1.5,No,No View,Average,7,1959,98010,47.3497,-121.944
8698,1313300300,2015-04-07," 499,000 ",4,2.75,2250,14149,2.0,No,No View,Average,9,1992,98019,47.7353,-121.962
8699,6619510060,2015-03-27," 499,000 ",4,3.0,2030,12675,2.0,No,No View,Average,7,1982,98177,47.7689,-122.379
8700,9475200030,2014-06-16," 499,000 ",3,1.75,1750,12325,1.0,No,No View,Good,7,1968,98052,47.6832,-122.118
8701,7784400185,2015-04-21," 499,000 ",3,1.75,2650,11774,1.0,No,Fair,Average,8,1952,98146,47.4909,-122.363
8702,1517900100,2014-10-21," 499,000 ",4,2.5,2680,10590,2.0,No,No View,Average,8,2004,98019,47.7377,-121.97
8703,4140100200,2014-08-08," 499,000 ",3,2.25,3010,9600,2.0,No,No View,Average,8,1978,98028,47.7671,-122.263
8704,1124000005,2014-09-18," 499,000 ",3,2.5,2090,8505,2.0,No,No View,Average,8,1951,98177,47.7195,-122.371
8705,3972900025,2015-03-13," 499,000 ",6,1.75,2400,7500,1.5,No,No View,Average,7,1975,98155,47.7661,-122.313
8706,6141100445,2015-01-07," 499,000 ",2,1.5,1540,6549,2.0,No,No View,Average,7,1980,98133,47.7189,-122.353
8707,7853302370,2014-05-05," 499,000 ",4,2.5,2910,6479,2.0,No,No View,Average,7,2006,98065,47.5402,-121.887
8708,6384500535,2015-03-26," 499,000 ",3,1.0,1270,6250,1.0,No,No View,Average,7,1955,98116,47.5694,-122.397
8709,5422560380,2014-12-22," 499,000 ",3,2.5,1720,5940,1.0,No,No View,Good,8,1977,98052,47.6631,-122.129
8710,3303860460,2015-04-15," 499,000 ",4,2.5,3100,5700,2.0,No,No View,Average,9,2011,98038,47.3696,-122.058
8711,6450300840,2015-04-27," 499,000 ",4,3.75,2560,5250,2.0,No,No View,Average,7,1963,98133,47.7326,-122.342
8712,7853301130,2015-05-05," 499,000 ",4,2.25,2440,5000,2.0,No,No View,Average,7,2007,98065,47.5407,-121.89
8713,461002890,2014-06-19," 499,000 ",3,1.75,1840,5000,1.0,No,No View,Good,7,1910,98117,47.6808,-122.376
8714,7202340390,2015-04-07," 499,000 ",3,2.5,1690,4851,2.0,No,No View,Average,7,2004,98053,47.6795,-122.034
8715,3630030180,2015-02-24," 499,000 ",3,2.25,1780,3665,2.0,No,No View,Average,8,2004,98029,47.5495,-121.997
8716,2768100545,2014-09-08," 499,000 ",3,1.5,1260,3135,1.0,No,No View,Good,7,1944,98107,47.6693,-122.371
8717,1646500785,2014-12-15," 499,000 ",2,1.0,1450,3090,2.0,No,No View,Average,7,1919,98103,47.6853,-122.356
8718,1623800300,2014-06-10," 499,000 ",2,1.0,1220,3000,1.0,No,No View,Average,7,1926,98117,47.6823,-122.365
8719,1937300193,2015-02-27," 499,000 ",4,2.5,1970,2601,2.0,No,No View,Average,7,1999,98144,47.5949,-122.308
8720,9550200650,2014-05-06," 499,000 ",2,1.75,1170,2400,1.0,No,No View,Good,7,1903,98103,47.6653,-122.333
8721,3037200060,2014-09-26," 499,000 ",3,2.5,1750,2150,2.5,No,No View,Average,7,1900,98122,47.6037,-122.311
8722,9528102771,2014-09-04," 499,000 ",3,2.5,1610,1728,3.0,No,No View,Average,8,2000,98115,47.6776,-122.318
8723,3052700472,2014-08-13," 499,000 ",3,2.5,1460,1614,2.0,No,No View,Average,8,2007,98117,47.6781,-122.374
8724,3026059362,2014-10-31," 499,000 ",3,2.5,1861,1587,2.0,No,No View,Average,8,2007,98034,47.7043,-122.209
8725,6821101762,2014-06-05," 499,000 ",3,3.5,1690,1432,2.0,No,No View,Average,7,2008,98199,47.6513,-122.4
8726,2770604346,2014-07-05," 499,000 ",3,2.5,1540,1326,3.0,No,No View,Average,8,1995,98119,47.6457,-122.374
8727,2768200210,2014-08-25," 499,000 ",2,2.5,1320,1157,2.0,No,No View,Average,8,2014,98107,47.6689,-122.363
8728,1732800184,2014-05-08," 499,000 ",2,1.5,1110,957,2.0,No,No View,Average,8,2005,98119,47.6319,-122.362
8729,8682310460,2014-07-09," 498,800 ",2,1.75,1350,4614,1.0,No,No View,Average,8,2008,98053,47.7091,-122.015
8730,3904980320,2014-09-23," 498,688 ",3,2.5,1910,5600,2.0,No,No View,Average,8,1989,98029,47.5752,-122.009
8731,6403500570,2014-06-12," 498,500 ",5,2.75,2990,7420,2.0,No,No View,Average,8,1996,98059,47.4944,-122.162
8732,4024101478,2015-03-03," 498,500 ",4,2.5,1910,7172,2.0,No,No View,Average,8,1993,98155,47.7615,-122.309
8733,1085623730,2014-11-29," 498,445 ",4,2.5,3216,5902,2.0,No,No View,Average,9,2014,98030,47.3425,-122.179
8734,8161000230,2015-04-27," 498,000 ",4,2.5,2300,22445,2.0,No,No View,Good,8,1992,98014,47.6454,-121.902
8735,2867300170,2015-05-13," 498,000 ",4,2.5,3402,14355,2.0,No,No View,Average,10,2014,98023,47.3009,-122.385
8736,1828000230,2014-07-14," 498,000 ",3,2.0,1620,8400,1.0,No,No View,Average,7,1968,98052,47.6574,-122.128
8737,1245500286,2014-05-23," 498,000 ",2,2.0,1140,8282,1.0,No,No View,Average,6,1924,98033,47.6949,-122.21
8738,2558640110,2014-05-14," 498,000 ",4,2.75,2270,7375,1.0,No,No View,Good,7,1973,98034,47.7222,-122.168
8739,3336000626,2015-04-16," 498,000 ",3,1.5,1720,6570,1.5,No,No View,Good,8,1909,98118,47.5284,-122.265
8740,7708200600,2014-07-18," 498,000 ",3,2.5,2480,4136,2.0,No,No View,Average,8,2009,98059,47.493,-122.147
8741,7202340530,2015-04-10," 498,000 ",3,2.5,1690,4088,2.0,No,No View,Average,7,2004,98053,47.6779,-122.034
8742,8820902400,2014-09-10," 498,000 ",3,3.0,2360,2750,2.0,No,Fair,Average,7,1983,98125,47.7142,-122.281
8743,9826701345,2014-07-15," 498,000 ",3,2.5,1620,2640,2.0,No,No View,Good,7,1900,98122,47.6036,-122.305
8744,7950302995,2014-11-10," 497,950 ",4,2.5,1950,3000,2.0,No,No View,Average,7,1998,98118,47.565,-122.281
8745,4037800020,2014-10-08," 497,500 ",5,1.5,2170,8610,1.0,No,No View,Good,7,1959,98008,47.6111,-122.126
8746,7784400130,2014-05-05," 497,300 ",6,2.75,3200,9200,1.0,No,Average,Good,8,1953,98146,47.492,-122.364
8747,4055700345,2014-07-14," 497,000 ",3,1.5,2240,28750,1.0,No,No View,Average,8,1956,98034,47.7137,-122.254
8748,3558900070,2014-07-18," 497,000 ",3,2.25,1870,9315,1.0,No,No View,Average,7,1975,98034,47.705,-122.202
8749,5249802240,2014-05-15," 497,000 ",4,2.5,2240,7200,2.0,No,No View,Average,8,1995,98118,47.5636,-122.275
8750,7852020340,2015-03-25," 497,000 ",3,2.5,2630,4611,2.0,No,No View,Average,8,2001,98065,47.5322,-121.868
8751,3629990280,2014-06-23," 497,000 ",3,2.25,1630,3817,2.0,No,No View,Average,7,2005,98029,47.5485,-121.999
8752,7525100060,2014-08-20," 497,000 ",4,2.25,2250,3463,2.0,No,No View,Good,8,1968,98052,47.6324,-122.106
8753,6840700036,2014-07-28," 497,000 ",2,1.0,770,3325,1.0,No,No View,Average,7,1918,98122,47.6102,-122.299
8754,2770604920,2014-09-03," 497,000 ",3,3.0,2060,1850,2.0,No,No View,Average,8,2007,98119,47.6543,-122.373
8755,2267000458,2015-05-01," 497,000 ",3,2.5,1220,1475,3.0,No,No View,Average,8,2000,98117,47.6909,-122.395
8756,7169200221,2014-10-23," 497,000 ",3,2.25,1450,1387,3.0,No,No View,Average,8,2000,98115,47.6765,-122.302
8757,6373000187,2014-09-18," 497,000 ",3,2.25,1460,1353,2.0,No,No View,Average,8,2012,98116,47.5774,-122.412
8758,3278611450,2015-03-26," 496,800 ",4,2.25,1850,2340,2.5,No,No View,Average,8,2014,98126,47.543,-122.372
8759,1498304065,2014-06-14," 496,752 ",2,1.0,1980,5000,1.0,No,No View,Good,7,1923,98144,47.586,-122.295
8760,3904990570,2014-05-24," 496,700 ",3,2.5,1740,5782,2.0,No,No View,Good,8,1989,98029,47.5783,-122.001
8761,6071600450,2014-11-20," 496,600 ",4,2.25,2020,8400,1.0,No,No View,Good,8,1961,98006,47.5488,-122.171
8762,3904930730,2014-11-05," 496,600 ",3,2.5,1910,5562,2.0,No,No View,Average,8,1988,98029,47.5738,-122.017
8763,9412200260,2014-11-13," 496,500 ",4,2.5,2250,14440,1.0,No,No View,Average,7,1967,98027,47.5221,-122.045
8764,1529200340,2015-01-08," 496,500 ",3,2.5,2260,3640,2.0,No,No View,Average,8,1994,98072,47.7356,-122.157
8765,1523089097,2015-03-04," 496,000 ",3,1.5,2520,37616,1.0,No,No View,Average,8,1955,98045,47.4777,-121.763
8766,2794700120,2014-09-12," 496,000 ",3,3.5,3090,27598,2.0,No,Average,Good,9,1995,98070,47.3541,-122.453
8767,8133700020,2014-07-02," 496,000 ",2,1.0,900,9260,1.0,No,No View,Average,7,1946,98107,47.6695,-122.36
8768,9250900104,2015-04-10," 496,000 ",5,1.75,2110,8500,1.0,No,No View,Average,7,1962,98133,47.7737,-122.35
8769,9000025,2014-12-03," 496,000 ",2,1.0,1420,4635,2.0,No,No View,Good,7,1941,98115,47.68,-122.304
8770,726059485,2014-11-17," 496,000 ",3,2.5,2180,4533,2.0,No,No View,Average,7,2010,98011,47.754,-122.215
8771,2979801095,2014-12-09," 495,800 ",4,1.5,1710,4600,1.5,No,No View,Average,7,1924,98115,47.6847,-122.318
8772,3025079003,2015-03-25," 495,500 ",3,2.5,2010,57934,1.0,No,No View,Average,7,1978,98014,47.6262,-121.96
8773,293850040,2015-02-05," 495,500 ",3,2.5,3190,7828,2.0,No,No View,Average,9,2006,98059,47.5047,-122.144
8774,6370000005,2014-08-27," 495,500 ",3,1.75,2130,6360,1.0,No,No View,Average,7,1959,98125,47.7059,-122.301
8775,526059122,2014-12-05," 495,200 ",5,2.25,2710,22120,1.0,No,No View,Average,7,1955,98011,47.7642,-122.195
8776,120069003,2014-12-01," 495,000 ",4,3.0,3620,403693,2.0,No,Average,Average,9,1980,98022,47.2527,-121.98
8777,3123039171,2014-08-05," 495,000 ",3,2.75,1830,208216,2.0,No,No View,Average,8,1997,98070,47.4377,-122.464
8778,2320069014,2014-07-09," 495,000 ",3,2.0,2660,192099,1.0,No,No View,Good,9,1964,98022,47.2098,-122.016
8779,2421059036,2015-04-15," 495,000 ",3,2.5,2577,156816,2.0,No,No View,Average,8,2000,98092,47.2935,-122.108
8780,2523069134,2015-04-06," 495,000 ",4,2.5,2480,91911,1.0,No,Average,Good,7,1973,98027,47.4579,-121.981
8781,1823099076,2014-08-20," 495,000 ",3,2.5,1780,47480,2.0,No,No View,Average,7,1995,98045,47.4723,-121.707
8782,4014400381,2014-05-07," 495,000 ",4,2.75,2656,21195,2.0,No,No View,Average,9,2014,98001,47.3162,-122.272
8783,9238500100,2015-03-18," 495,000 ",4,2.25,2070,20280,2.0,No,No View,Good,7,1968,98072,47.774,-122.134
8784,3500100089,2014-07-15," 495,000 ",5,1.75,2760,18112,1.0,No,No View,Average,8,1968,98155,47.7363,-122.298
8785,2316400285,2015-05-13," 495,000 ",4,3.5,2490,18042,2.0,No,No View,Average,8,2003,98070,47.4161,-122.441
8786,318900120,2015-01-23," 495,000 ",4,2.5,2370,15336,2.0,No,No View,Average,8,1995,98024,47.5633,-121.901
8787,3579000180,2014-12-29," 495,000 ",3,2.75,2430,14861,1.0,No,No View,Average,9,1988,98028,47.7461,-122.247
8788,3699100130,2014-10-02," 495,000 ",2,1.0,1670,14695,1.5,No,No View,Very Good,7,1930,98033,47.7001,-122.2
8789,1233100642,2014-07-22," 495,000 ",3,1.5,2240,13288,1.0,No,No View,Average,7,1953,98033,47.6762,-122.17
8790,7635801311,2014-06-23," 495,000 ",3,2.0,2950,12196,2.0,No,No View,Good,7,1918,98166,47.4702,-122.365
8791,3449500045,2014-10-13," 495,000 ",4,2.5,2980,12075,1.0,No,No View,Average,8,2007,98056,47.5074,-122.172
8792,7504400120,2014-09-19," 495,000 ",4,1.75,2570,12039,1.0,No,No View,Average,8,1978,98074,47.626,-122.048
8793,6600220550,2014-06-26," 495,000 ",3,1.75,1440,11787,1.0,No,No View,Average,8,1983,98074,47.6276,-122.033
8794,2473002650,2015-05-12," 495,000 ",4,2.5,2400,11640,1.0,No,No View,Very Good,8,1968,98058,47.4485,-122.139
8795,9218400088,2014-11-19," 495,000 ",5,1.0,1810,11205,1.5,No,Average,Average,7,1915,98178,47.5099,-122.262
8796,8650000070,2014-08-08," 495,000 ",5,2.75,2630,10165,1.0,No,No View,Good,8,1976,98027,47.5196,-122.049
8797,2126049265,2014-10-21," 495,000 ",3,1.75,1770,10080,1.0,No,No View,Average,8,1968,98125,47.7218,-122.306
8798,6804600720,2014-08-01," 495,000 ",4,2.25,2350,10072,2.0,No,No View,Average,8,1980,98011,47.7628,-122.168
8799,7955040160,2014-10-16," 495,000 ",3,2.0,1460,9759,1.0,No,No View,Very Good,7,1972,98052,47.6644,-122.144
8800,6119200085,2014-06-12," 495,000 ",3,2.0,1769,9300,1.0,No,No View,Good,7,1955,98166,47.441,-122.342
8801,7923300310,2014-05-27," 495,000 ",4,2.25,1940,9144,1.0,No,No View,Good,7,1956,98007,47.5942,-122.135
8802,6071600270,2014-06-03," 495,000 ",4,2.25,2220,8872,1.0,No,No View,Good,8,1961,98006,47.5491,-122.17
8803,3303860030,2014-10-29," 495,000 ",4,2.5,4060,8547,2.0,No,No View,Average,9,2007,98038,47.3694,-122.056
8804,7199340480,2014-10-29," 495,000 ",3,2.25,1780,8050,1.0,No,No View,Good,7,1979,98052,47.6977,-122.126
8805,9421500160,2015-03-03," 495,000 ",4,1.5,1810,7998,1.0,No,No View,Average,8,1960,98125,47.726,-122.297
8806,5379803372,2014-11-12," 495,000 ",4,2.5,3390,7870,2.0,No,No View,Average,8,2014,98188,47.4536,-122.274
8807,7972601280,2015-05-04," 495,000 ",5,3.25,2500,7620,1.0,No,Good,Average,7,1962,98106,47.5298,-122.344
8808,4024100807,2015-02-25," 495,000 ",4,2.5,2310,7555,2.0,No,No View,Average,9,1997,98155,47.7544,-122.303
8809,3904980360,2015-01-12," 495,000 ",3,2.5,1800,7318,2.0,No,No View,Average,8,1989,98029,47.5747,-122.008
8810,164000237,2014-06-12," 495,000 ",4,2.5,2140,7245,2.0,No,No View,Average,7,2003,98133,47.729,-122.35
8811,8143000310,2014-09-09," 495,000 ",4,2.5,2020,7200,1.0,No,No View,Very Good,7,1968,98034,47.7289,-122.201
8812,2267000486,2014-08-22," 495,000 ",2,2.0,1540,7110,1.0,No,No View,Average,7,1949,98117,47.6932,-122.395
8813,5101402276,2014-12-17," 495,000 ",4,1.75,1930,6720,1.0,No,Average,Average,8,1959,98115,47.6935,-122.312
8814,9455200329,2014-11-04," 495,000 ",3,1.75,1890,6557,1.0,No,No View,Average,8,1967,98125,47.7032,-122.286
8815,5101405331,2014-05-02," 495,000 ",4,1.75,1600,6380,1.0,No,No View,Average,8,1959,98125,47.701,-122.306
8816,7129301578,2014-05-21," 495,000 ",3,3.5,2380,6250,2.0,No,Good,Average,8,1997,98118,47.5137,-122.252
8817,1193000025,2014-09-03," 495,000 ",2,1.5,1920,6250,1.0,No,No View,Average,7,1937,98199,47.6497,-122.393
8818,2985800030,2014-05-07," 495,000 ",3,1.0,990,6000,1.0,No,No View,Average,6,1943,98105,47.6718,-122.267
8819,5100402668,2015-02-18," 495,000 ",3,1.0,1570,5510,1.0,No,No View,Good,7,1940,98115,47.6942,-122.319
8820,5100401441,2015-05-06," 495,000 ",4,2.0,1720,5413,2.0,No,No View,Average,7,1938,98115,47.6929,-122.321
8821,8682262720,2015-03-10," 495,000 ",2,2.0,1580,5203,1.0,No,No View,Average,8,2004,98053,47.7174,-122.032
8822,3904990430,2015-01-29," 495,000 ",5,2.5,2200,4942,2.0,No,No View,Average,8,1989,98029,47.5772,-122.001
